year,name,position,heightinchestotal,weight,fortyyd,twentyss,vertical,broad,bench
2006,Vernon Davis,TE,75,254,4.38,4.17,42,128,33
2006,Tim Day,TE,75,256,4.74,4.2,35,109,24
2006,Mike Degory,OC,78,305,5.42,4.71,26,98,24
2006,Marcus Demps,FS,73,198,4.7,4.13,31,117,17
2006,Chris Denney,WR,75,224,4.65,4.36,33,110,0
2006,Tim Dobbins,ILB,73,246,4.59,4.39,35.5,110,23
2006,Reed Doughty,FS,73,209,4.65,4.17,37,121,15
2006,Kader Drame,DT,77,290,5.25,0,30.5,108,17
2006,Maurice Drew,RB,67,207,4.39,4.41,36,116,18
2006,Elvis Dumervil,DE,73,257,4.75,0,0,0,30
2006,Dusty Dvoracek,DT,75,306,5.01,4.37,34,110,34
2006,Ray Edwards,DE,77,273,4.81,4.59,39,114,30
2006,Keith Ellison,OLB,74,235,4.76,4.16,32.5,115,24
2006,Greg Eslinger,OC,75,292,5.13,4.69,30,101,28
2006,Bruce Eugene,QB,73,260,5.12,4.78,27.5,94,0
2006,Jhari Evans,OT,77,316,5.25,4.88,27,95,20
2006,Anthony Fasano,TE,76,259,4.86,4.34,33.5,0,19
2006,Daniel Fells,TE,76,259,4.95,4.52,29.5,108,19
2006,Omar Gaither,OLB,73,234,4.78,4.32,37,115,23
2006,Quinton Ganther,RB,70,218,4.5,0,35,119,29
2006,Chris Gocong,DE,74,263,4.7,4.09,38.5,123,28
2006,Kedric Golston,DT,76,300,4.88,4.45,33,111,31
2006,Charles Gordon,CB,70,183,4.6,4.23,35.5,115,12
2006,Bruce Gradkowski,QB,74,217,4.59,4.16,34,107,0
2006,Marcus Green,DT,73,295,5.14,4.88,31,108,33
2006,Skyler Green,WR,69,192,4.53,0,34,118,0
2006,Chad Greenway,OLB,75,242,4.76,4.22,33.5,117,16
2006,Cedric Griffin,FS,73,199,4.51,4.1,35.5,125,17
2006,Darrell Hackney,QB,73,239,4.82,4.69,33,110,0
2006,Derek Hagan,WR,74,208,4.45,4.07,36,124,15
2006,Marques Hagans,RB,70,202,4.67,4.43,35,114,0
2006,Andre Hall,RB,69,208,4.4,0,33,113,18
2006,Chris Hannon,WR,75,205,4.48,0,34.5,122,0
2006,Parys Haralson,DE,73,253,4.8,4.28,32,115,24
2006,Chris Harrell,SS,73,209,4.7,4.13,40.5,119,15
2006,Gilbert Harris,FB,74,235,4.73,4.39,36,117,20
2006,Jerome Harrison,RB,69,201,4.47,4.08,34.5,124,19
2006,Mike Hass,WR,73,208,4.59,4.15,32,116,0
2006,Jason Hatcher,DE,78,284,4.82,4.5,35.5,113,28
2006,Spencer Havner,ILB,76,242,4.69,4.09,39,116,0
2006,A.J. Hawk,OLB,73,248,4.59,3.96,40,115,24
2006,Chris Hawkins,CB,70,183,4.51,4.19,37,116,16
2006,Taurean Henderson,RB,70,204,4.62,4.43,32.5,112,0
2006,Matt Henshaw,TE,77,248,4.73,4.46,29,111,16
2006,Jarvis Herring,SS,71,207,4.85,4.3,36.5,116,15
2006,Devin Hester,WR,71,190,4.41,4.2,38,124,16
2006,Tye Hill,CB,70,185,4.34,4.05,41,129,0
2006,Ed Hinkel,WR,73,190,4.54,4.1,34,116,0
2006,Abdul Hodge,ILB,73,236,4.76,4.35,31,108,0
2006,Santonio Holmes,WR,70.625,188,4.35,4.26,38,126,0
2006,Reuben Houston,CB,73,192,4.62,4.45,41.5,127,21
2006,Thomas Howard,OLB,75,239,4.42,4.29,39,124,21
2006,Oliver Hoyte,ILB,75,245,4.93,4.31,32,112,19
2006,Michael Huff,SS,73,204,4.34,0,40.5,125,21
2006,Cedric Humes,RB,73,227,4.62,4.23,30.5,106,18
2006,Darrell Hunter,CB,73,206,4.44,4.14,36,123,8
2006,Clint Ingram,OLB,74,244,4.65,4.11,41,0,22
2006,Chad Jackson,WR,73,213,4.32,4.03,38.5,122,0
2006,DQwell Jackson,ILB,73,230,4.73,4.37,37,116,19
2006,Tarvaris Jackson,QB,74,226,4.69,4.4,31.5,107,0
2006,Tommy Jackson,DT,73,304,5.19,4.61,31,104,26
2006,Omar Jacobs,QB,76,232,4.84,4.31,32.5,108,0
2006,Max Jean-Gilles,OG,76,355,5.48,5.08,24.5,95,27
2006,Julian Jenkins,DE,76,277,5.03,4.24,34.5,110,25
2006,Adam Jennings,WR,69,181,4.44,4.16,37.5,118,0
2006,Greg Jennings,WR,71,197,4.42,4.18,36.5,117,0
2006,Kelly Jennings,CB,71,178,4.39,4.04,40,120,0
2006,Tim Jennings,CB,68,185,4.32,0,37.5,0,17
2006,Brandon Johnson,OLB,77,228,4.44,4.34,37,118,11
2006,Johnny Jolly,DT,75,317,5.41,0,0,104,0
2006,Davin Joseph,OG,75,311,5.09,5.02,32,111,24
2006,Johnathan Joseph,CB,71,193,4.31,4.27,37,123,15
2006,Freddy Keiaho,ILB,71,224,4.65,4.12,36,0,15
2006,Charlton Keith,OLB,77,237,4.78,4.42,30.5,109,12
2006,William Kershaw,OLB,75,240,4.63,4.2,37,111,21
2006,Jeff King,TE,77,245,4.83,4.13,32.5,109,21
2006,David Kirtman,FB,73,233,4.76,4.32,29.5,106,0
2006,Mathias Kiwanuka,DE,78,266,4.7,4.15,32,120,17
2006,Joe Klopfenstein,TE,78,255,4.63,4.24,36,112,27
2006,Mike Kudla,DE,74,265,4.72,4.45,37,114,45
2006,Chris Kuper,OG,77,301,5.1,4.62,30,109,24
2006,Ryan LaCasse,DE,75,257,4.62,4.34,34,113,34
2006,Dawan Landry,SS,73,220,4.64,4.28,37.5,124,18
2006,Manny Lawson,OLB,78,241,4.43,4.21,39.5,124,23
2006,Josh Lay,CB,73,197,4.48,0,40.5,120,16
2006,Greg Lee,WR,74,201,4.59,4.11,35.5,114,0
2006,Matt Leinart,QB,77,223,4.9,0,0,0,0
2006,Jonathan Lewis,DT,73,309,4.97,4.43,33.5,111,24
2006,Marcedes Lewis,TE,79,261,4.8,4.84,37,118,23
2006,Calvin Lowry,SS,71,200,4.54,4.23,36,120,15
2006,Travis Lulay,QB,75,216,4.71,4.07,35,111,0
2006,Wali Lundy,RB,71,214,4.48,4.37,35,111,18
2006,Taitusi Lutui,OG,76,334,5.45,4.83,28,97,26
2006,Antonio Malone,CB,73,200,4.59,4.13,34,111,10
2006,Nick Mangold,OC,76,300,5.05,4.4,27.5,104,24
2006,Danieal Manning,CB,71,202,4.48,4.08,39,123,17
2006,Brandon Marshall,WR,77,229,4.52,4.31,37,120,0
2006,Richard Marshall,CB,71,189,4.42,4.16,37,129,12
2006,Derrick Martin,CB,70,202,4.5,3.97,40,127,17
2006,Ingle Martin,QB,74,220,4.71,4.22,36,111,0
2006,Jimmy Martin,OT,77,303,5.23,0,31,101,25
2006,Wendell Mathis,RB,73,210,4.51,4.24,33,117,20
2006,Fred Matua,OG,75,306,5.04,4.79,24.5,0,28
2006,Marcus Maxey,CB,74,198,4.48,0,41.5,129,14
2006,Dee McCann,CB,71,197,4.53,4.39,40.5,122,0
2006,John McCargo,DT,74,302,5.15,4.49,30.5,110,25
2006,Stanley McClover,DE,75,262,4.7,4.52,39,114,19
2006,Tim McGarigle,ILB,73,242,4.73,4.08,38,118,0
2006,Roger McIntosh,OLB,74,237,4.63,0,41.5,119,18
2006,Reggie McNeal,QB,74,198,4.4,4.27,32,121,0
2006,Marcus McNeill,OT,80,336,5.07,5.04,31,98,0
2006,Gerrick McPhearson,CB,70,196,4.42,0,41.5,129,18
2006,Paul McQuistan,OT,78,312,5.07,4.65,29.5,110,28
2006,Rob Meadow,OG,77,324,5.4,4.76,24,99,29
2006,Vincent Meeks,SS,71,210,4.85,0,33,112,11
2006,Erik Meyer,QB,73,210,4.67,4.14,32.5,112,0
2006,Garrett Mills,FB,73,241,4.64,4.06,35.5,111,23
2006,Jeremy Mincey,DE,76,259,4.76,4.25,33.5,116,27
2006,DeMario Minter,CB,71,190,4.52,4.12,38.5,131,10
2006,Anthony Mix,WR,76,235,4.48,0,31.5,111,0
2006,Will Montgomery,OC,75,312,5.12,4.43,29.5,104,35
2006,DonTrell Moore,RB,70,210,4.64,4.34,32,116,18
2006,Sinorice Moss,WR,68,185,4.38,0,42,123,0
2006,Martin Nance,WR,76,213,4.55,4.09,33.5,112,0
2006,Terna Nande,OLB,73,232,4.51,4.12,39,124,41
2006,Javon Nanton,DE,76,250,4.8,0,28.5,108,22
2006,Khalid Naziruddin,CB,69,185,4.64,0,38.5,119,17
2006,Barrick Nealy,QB,76,226,4.57,4.29,32.5,114,0
2006,Haloti Ngata,DT,76,338,5.13,4.69,31.5,110,37
2006,A.J. Nicholson,OLB,73,252,4.88,4.46,0,116,25
2006,Rob Ninkovich,DE,75,260,4.91,4.18,34.5,116,23
2006,Jerious Norwood,RB,73,210,4.4,4.26,36.5,122,15
2006,Ben Obomanu,WR,73,205,4.43,0,39.5,0,0
2006,Ben Obomanu,WR,73,205,4.45,4.23,38,116,0
2006,Ryan OCallaghan,OT,79,344,5.39,0,25,92,21
2006,Quinn Ojinnaka,OT,77,309,5.44,5.12,28.5,102,21
2006,Drew Olson,QB,74,222,5.09,4.44,23,97,0
2006,Chijioke Onyenegecha,CB,74,215,4.55,0,34.5,118,16
2006,Jonathan Orr,WR,74,198,4.44,4.16,35.5,119,0
2006,Babatunde Oshinowo,DT,74,304,5.27,4.57,32,105,33
2006,Jarrad Page,SS,73,239,4.63,4.14,38,127,0
2006,Kai Parham,ILB,75,256,4.98,4.36,35,116,30
2006,Domata Peko,DT,75,307,5.27,4.54,28.5,103,25
2006,Terrance Pennington,OT,79,325,5.39,0,28.5,102,28
2006,Charlie Peprah,SS,71,206,4.66,4.1,37.5,119,15
2006,Marvin Philip,OC,73,307,5.24,4.7,27,96,27
2006,Paul Pinegar,QB,77,232,5.1,4.52,29,110,0
2006,David Pittman,CB,71,182,4.44,4.27,36,128,14
2006,Jason Pociask,TE,75,266,4.84,4.32,32.5,115,23
2006,Bernard Pollard,SS,74,224,4.57,0,36.5,131,0
2006,Leonard Pope,TE,80,258,4.62,4.67,37.5,118,22
2006,Quinton Porter,QB,77,233,4.67,4.1,33.5,116,0
2006,Donovan Raiola,OC,74,300,5.55,5.02,25,90,20
2006,Troy Reddick,OG,77,334,5.57,4.86,0,0,21
2006,Willie Reid,WR,71,188,4.34,4.26,37.5,117,0
2006,Freddie Roach,ILB,74,257,4.93,4.42,34,111,0
2006,Dale Robinson,ILB,73,231,4.76,4.33,33,108,18
2006,Cory Rodgers,WR,73,188,4.58,4.19,33.5,110,0
2006,Dennis Roland,OT,82,328,5.28,0,0,0,19
2006,Cory Ross,RB,66,201,4.58,0,0,0,15
2006,Derrick Ross,RB,71,226,4.56,4.37,35,112,20
2006,Pat Ross,OC,76,301,4.99,0,0,0,23
2006,Richie Ross,WR,76,209,4.61,4.31,37,120,0
2006,Frostee Rucker,DE,75,267,4.88,0,29.5,110,0
2006,DeMeco Ryans,OLB,73,236,4.65,4.18,39,129,23
2006,Nate Salley,FS,74,216,4.63,4.17,40,123,14
2006,Tony Scheffler,TE,78,254,4.54,4.04,33.5,115,17
2006,Anthony Schlegel,ILB,73,250,4.88,4.39,32,111,21
2006,Jonathan Scott,OT,79,315,5.32,4.87,24.5,101,0
2006,Mark Setterstrom,OG,76,314,5.38,4.56,26.5,100,19
2006,D.J. Shockley,QB,73,214,4.56,4.18,37.5,121,0
2006,Kevin Simon,OLB,70,235,4.89,4.34,28,103,26
2006,Ko Simpson,FS,73,209,4.45,4.2,40.5,122,11
2006,Ernie Sims,OLB,71,231,4.5,4.23,41,125,25
2006,Dwayne Slay,FS,76,216,4.78,0,32.5,112,0
2006,Anthony Smith,FS,73,194,4.71,4.35,41,125,18
2006,Brad Smith,QB,74,213,4.46,4.33,39.5,128,0
2006,Eric Smith,SS,73,209,4.63,4.11,40,127,21
2006,Kent Smith,QB,77,216,4.57,4.48,35,122,0
2006,LeKevin Smith,DT,75,316,4.97,4.93,30.5,109,30
2006,Clinton Solomon,WR,75,214,4.58,4.48,33,114,0
2006,Isaac Sowells,OG,76,324,5.15,5.02,28.5,101,20
2006,Charles Spencer,OG,77,352,5.25,0,0,0,30
2006,Jason Spitz,OG,76,313,5.4,4.56,28.5,102,25
2006,Montavious Stanley,DT,74,313,5.12,4.62,29,0,0
2006,Dan Stevenson,OG,77,300,5.36,4.6,24.5,100,24
2006,Maurice Stovall,WR,77,217,4.57,4.16,35,122,0
2006,Zach Strief,OT,80,330,5.38,4.85,21,94,19
2006,Quinn Sypniewski,TE,79,268,4.77,4.54,32.5,114,20
2006,Naufahu Tahi,FB,73,254,4.85,4.7,29,101,35
2006,Darryl Tapp,DE,74,252,4.83,4.48,33,109,27
2006,Tony Tella,OG,76,307,5.2,4.84,24.5,0,24
2006,David Thomas,TE,75,252,4.67,4.35,37.5,113,19
2006,Joe Toledo,OT,78,337,5.11,0,0,0,32
2006,Michael Toudouze,OT,78,303,5.12,4.71,26.5,100,23
2006,Anthony Trucks,OLB,73,233,4.76,4.21,37,125,22
2006,Jeremy Trueblood,OT,80,316,5.25,4.71,27.5,96,20
2006,Stephen Tulloch,ILB,71,241,4.84,4.18,33.5,113,27
2006,Cameron Vaughn,OLB,76,235,4.65,4.23,32,117,17
2006,Marcus Vick,QB,73,200,4.47,4.08,36,117,0
2006,Lawrence Vickers,FB,73,245,4.82,4.64,30.5,104,21
2006,Delanie Walker,WR,73,240,4.49,0,36.5,118,0
2006,John Walker,CB,73,205,4.62,4.18,40,125,0
2006,Cooper Wallace,TE,76,261,4.78,4.22,29,105,21
2006,Scott Ware,SS,73,218,4.7,4.27,37,115,15
2006,Leon Washington,RB,68,201,4.42,4.37,32.5,105,17
2006,Pat Watkins,FS,77,211,4.42,0,41,133,14
2006,Todd Watkins,WR,75,202,4.4,4.25,37,118,0
2006,Gabe Watson,DT,76,339,5.27,4.82,25,96,36
2006,Dee Webb,CB,71,183,4.41,0,36.5,121,0
2006,Jeff Webb,WR,74.125,211,4.4,4.08,37,126,0
2006,Stefon Wheeler,OT,77,339,5.73,4.87,19.5,74,0
2006,Guy Whimper,OT,77,304,4.96,4.61,29,102,26
2006,Terrence Whitehead,RB,70,209,4.69,4.29,30.5,108,0
2006,Charlie Whitehurst,QB,77,223,4.75,4.12,33,112,0
2006,E.J. Whitley,OT,77,309,5.35,4.8,25,101,16
2006,Donte Whitner,SS,70,204,4.4,0,40,132,18
2006,Andrew Whitworth,OT,79,334,5.16,4.84,30.5,112,28
2006,Gerris Wilkinson,ILB,75,233,4.66,4.18,39,122,19
2006,Brandon Williams,WR,70,179,4.48,4.09,34.5,115,0
2006,DeAngelo Williams,RB,69,214,4.49,0,35.5,0,25
2006,Jamar Williams,OLB,73,236,4.59,4.29,37,120,0
2006,Leon Williams,ILB,75,245,4.54,0,0,0,25
2006,Mario Williams,DE,79,295,4.7,4.37,40.5,120,35
2006,T.J. Williams,TE,75,269,4.72,4.58,34,111,25
2006,Travis Wilson,WR,74,214,4.47,4.03,36.5,120,0
2006,Kamerion Wimbley,DE,76,248,4.61,4.48,38.5,129,24
2006,Eric Winston,OT,79,310,4.94,4.49,29,108,0
2006,Rodrique Wright,DT,77,300,5.08,4.52,32,110,31
2006,James Wyche,DE,78,262,4.63,4.51,33,116,33
2006,Vince Young,QB,77,229,4.48,0,0,0,0
2005,Hamza Abdullah,SS,74,214,0,0,39,114,18
2005,Anthony Alabi,OT,77,310,5.12,4.6,32.5,105,18
2005,Lorenzo Alexander,DT,74,289,5.12,4.55,29.5,0,28
2005,Jared Allen,QB,74,218,4.93,4.39,27.5,106,0
2005,Derek Anderson,QB,78,242,5.03,4.67,29,103,0
2005,Calvin Armstrong,OT,79,325,5.51,4.66,34,100,26
2005,J.J. Arrington,RB,69,214,4.4,4.1,35,121,18
2005,O.J. Atogwe,FS,71,219,4.52,0,0,0,22
2005,Adrian Awasom,DE,76,279,4.93,4.4,32.5,107,23
2005,David Baas,OG,77,319,5.06,4.48,29.5,105,29
2005,Jonathan Babineaux,DT,74,286,4.87,4.62,29.5,109,21
2005,Billy Bajema,TE,77,261,4.74,4.3,31.5,113,16
2005,Marion Barber,RB,72,221,4.53,0,40,0,20
2005,Khalif Barnes,OT,78,305,4.92,4.56,35,106,26
2005,Alex Barron,OT,80,318,5.27,4.57,35.5,0,0
2005,Ronald Bartell,CB,73,211,4.37,0,35.5,0,21
2005,Jordan Beck,OLB,75,233,4.6,4.12,41,128,25
2005,Adam Bergen,TE,77,259,4.78,4.11,38,121,25
2005,Joe Berger,OT,78,303,5.18,4.68,27,96,30
2005,Justin Beriault,FS,75,204,4.52,3.84,39.5,132,14
2005,Brock Berlin,QB,74,218,4.83,4.54,29,109,0
2005,Atari Bigby,SS,71,214,4.65,4.11,35,0,19
2005,DeCori Birmingham,RB,70,210,4.56,4.29,34.5,118,14
2005,Darryl Blackstock,OLB,75,247,4.7,4.32,39,126,25
2005,Patrick Body,FS,74,196,4.36,0,0,0,0
2005,Michael Boley,OLB,75,236,4.56,4.12,34,113,0
2005,Larry Brackins,WR,77,205,4.58,4.44,35,112,0
2005,Mark Bradley,WR,74,201,4.37,4.02,39.5,128,0
2005,Craig Bragg,WR,73,196,4.46,0,36,122,0
2005,Jamaal Brimmer,SS,74,216,4.8,4.64,32,113,16
2005,Wesley Britt,OT,80,314,5.3,0,0,0,24
2005,C.J. Brooks,OG,78,309,5.18,4.59,31.5,108,24
2005,Nehemiah Broughton,RB,73,250,4.59,4.37,30,108,25
2005,Jammal Brown,OT,78,316,5.06,4.7,31.5,109,0
2005,Jason Brown,OC,75,313,5.4,4.52,30.5,105,23
2005,Reggie Brown,WR,74,196,4.45,4,41.5,128,0
2005,Ronnie Brown,RB,73,233,4.43,4.14,34,117,18
2005,Tim Brown,OT,77,318,5.6,4.92,29,93,23
2005,Brandon Browner,CB,76,221,4.63,4.24,36.5,123,13
2005,Anthony Bryant,DT,75,335,5.06,4.72,31.5,106,23
2005,Doug Buckles,OG,77,311,5.53,4.83,23.5,89,18
2005,Dan Buenning,OG,76,320,5.35,4.64,28,111,29
2005,Josh Bullocks,FS,73,209,4.46,4.09,37.5,118,0
2005,Tim Bulman,DT,76,294,4.91,4.21,32.5,115,35
2005,Kevin Burnett,OLB,75,235,4.61,0,36,0,20
2005,Vincent Burns,DE,73,267,4.84,4.41,35,122,25
2005,Larry Burt,DT,74,305,5.36,4.75,28,98,22
2005,James Butler,FS,74,213,4.51,4.01,40.5,127,16
2005,Jason Campbell,QB,77,230,4.72,0,0,0,0
2005,Jerome Carter,SS,73,228,4.47,4.11,35,121,21
2005,Luis Castillo,DT,75,305,4.79,0,34.5,112,32
2005,Timmy Chang,QB,73,211,5.08,4.21,29,111,0
2005,Maurice Clarett,RB,73,234,4.78,0,34,115,22
2005,Mark Clayton,WR,71,193,4.41,4.07,36.5,118,0
2005,Jonathan Clinkscale,OG,74,315,5.51,0,27.5,99,0
2005,DeAndra Cobb,RB,70,196,4.49,4.26,34,118,17
2005,Shaun Cody,DT,76,293,4.95,0,0,0,34
2005,Eric Coleman,DT,77,288,5.12,4.73,33,118,27
2005,Jerome Collins,TE,76,267,4.71,0,0,118,21
2005,Nick Collins,CB,71,206,4.36,4.16,40,118,11
2005,Jon Colon,OT,79,317,5.64,4.89,25.5,85,0
2005,Dan Connolly,OT,76,311,5.19,4.54,28.5,108,22
2005,Sean Considine,FS,73,212,4.5,3.93,37,117,19
2005,Atcheson Conway,SS,71,218,4.9,4.12,32,108,14
2005,Junius Coston,OC,76,310,5.31,4.64,29.5,102,21
2005,Jonas Crafts,TE,75,247,4.89,0,0,0,24
2005,Airese Currie,WR,71,186,4.49,4.07,38,125,0
2005,Markus Curry,CB,71,181,4.59,3.89,35,117,12
2005,Tony Curtis,TE,78,269,4.93,0,0,115,21
2005,Harvey Dahl,OT,78,299,5.42,4.6,27,99,17
2005,Travis Daniels,CB,73,194,4.54,3.97,35,120,0
2005,Anthony Davis,RB,67,200,4.5,0,38,121,18
2005,Chauncey Davis,DE,74,273,4.8,4.44,37,118,22
2005,Jim Davis,DE,76,277,5.05,4.23,34,0,0
2005,Josh Davis,WR,73,191,4.52,4.24,37.5,118,0
2005,Thomas Davis,FS,73,230,4.6,4.01,36.5,115,0
2005,Joel Dreessen,TE,76,260,4.72,4.05,36,113,22
2005,Adell Duckett,DE,76,270,4.93,4.35,34.5,105,14
2005,Kevin Dudley,FB,73,238,4.91,4.58,30,109,19
2005,Clifford Dukes,DE,76,268,4.95,0,31.5,0,28
2005,Jon Dunn,OT,79,328,5.4,0,0,0,0
2005,Braylon Edwards,WR,75,210,4.45,0,0,0,22
2005,Abraham Elimimian,CB,70,190,4.62,4.05,39,121,14
2005,Atiyyah Ellison,DT,76,305,5.07,4.83,27.5,103,25
2005,Ben Emanuel,FS,75,212,4.57,0,0,0,21
2005,Jamar Enzor,OLB,73,243,4.75,0,0,0,21
2005,Trai Essex,OT,77,322,5.61,4.93,29,96,0
2005,Liam Ezekiel,ILB,73,249,4.81,4.12,34.5,118,36
2005,Diamond Ferri,SS,70,223,4.59,4.16,35.5,111,20
2005,Ronald Fields,DT,75,313,5.24,4.68,27,102,0
2005,Alfred Fincher,ILB,74,238,4.68,4.48,31.5,112,25
2005,Ryan Fitzpatrick,QB,75,232,4.86,4.07,30.5,105,0
2005,Dustin Fox,FS,71,191,4.43,0,43.5,0,7
2005,Domonique Foxworth,CB,71,184,4.34,3.89,41,125,14
2005,Aaron Francisco,FS,74,211,4.74,4.13,35,113,17
2005,Simon Fraser,DE,78,288,5,4.43,28,106,23
2005,Andre Frazier,DE,77,234,4.66,4.12,38,124,19
2005,Charles Frederick,WR,71,194,4.78,4.35,33,108,0
2005,Charlie Frye,QB,76,225,4.79,4.09,33,113,0
2005,Dylan Gandy,OG,75,304,5.12,4.51,29.5,100,0
2005,Lionel Gates,RB,73,222,4.6,4.12,36,121,23
2005,Justin Geisinger,OT,76,322,5.38,4.62,25,95,34
2005,Eric Ghiaciuc,OC,76,302,5.09,4.64,32,105,30
2005,Fred Gibson,WR,76,196,4.55,4.14,38.5,126,0
2005,Howard Gilmore,WR,73,194,4.71,4.49,36,113,0
2005,Johnathan Goddard,OLB,73,238,4.67,4.19,35,107,27
2005,Mike Goolsby,ILB,75,249,4.93,4.44,29.5,112,0
2005,Ryan Grant,RB,73,215,4.43,4.14,33.5,115,17
2005,Eric Green,CB,73,198,4.52,3.9,38,120,0
2005,Justin Green,FB,73,242,4.84,4.22,31,109,23
2005,David Greene,QB,76,226,4.78,4.13,31.5,115,0
2005,Kelly Griffeth,TE,77,284,4.9,4.33,28,103,21
2005,Boomer Grigsby,ILB,73,249,4.6,0,35.5,112,32
2005,Matt Grootegoed,SS,71,218,4.68,4.31,31.5,0,22
2005,Gino Guidugli,QB,76,229,5,4.55,29,103,0
2005,Tyjuan Hagler,OLB,73,236,4.59,4.13,35.5,124,35
2005,Josh Haldi,QB,74,215,4.64,4.07,33,113,0
2005,Geoff Hangartner,OC,77,301,5.21,4.57,28.5,103,26
2005,Jason Harmon,FS,73,209,4.7,4.11,37,118,23
2005,Reggie Harrell,WR,75,214,4.58,4.13,35,115,0
2005,Kay-Jay Harris,RB,73,243,4.56,4.1,38,122,0
2005,Marques Harris,OLB,73,231,4.71,4.07,40.5,117,22
2005,Anttaj Hawthorne,DT,76,325,5.23,4.72,27,100,21
2005,Kelvin Hayden,CB,71,197,4.45,3.9,34,111,17
2005,Jovan Haye,DE,74,284,4.74,4.38,34,110,33
2005,Alex Haynes,RB,70,223,4.51,0,32.5,0,21
2005,Madison Hedgecock,FB,75,266,4.87,4.26,32.5,108,29
2005,Chris Henry,WR,76,197,4.5,0,0,0,0
2005,Noah Herron,RB,71,200,4.6,4.03,31,108,17
2005,Efrem Hill,WR,73,179,4.58,4.07,37.5,124,0
2005,Leroy Hill,ILB,73,229,4.65,4.11,34,116,25
2005,Ellis Hobbs,CB,69,192,4.45,4.07,42,124,12
2005,Drew Hodgdon,OC,75,309,5.31,4.48,32.5,109,0
2005,Alphonso Hodge,CB,71,203,4.44,3.99,34,0,20
2005,Terry Holley,SS,73,211,4.64,0,37,115,24
2005,Daven Holly,CB,71,192,4.39,4.08,39,115,15
2005,Alex Holmes,TE,75,265,4.92,0,0,0,18
2005,Ray Hudson,RB,70,192,4.5,0,0,0,15
2005,Rob Hunt,OC,76,301,4.96,4.5,34.5,108,31
2005,Richie Incognito,OC,75,305,4.84,0,0,0,29
2005,Marlin Jackson,CB,73,198,4.52,3.96,36,125,23
2005,Tony Jackson,TE,74,266,4.75,4.52,33,113,23
2005,Vincent Jackson,WR,77,241,4.46,4,39,129,23
2005,Brandon Jacobs,RB,76,267,4.56,4.49,37,118,19
2005,Erasmus James,DE,76,266,4.81,4.44,37.5,122,0
2005,Jason Jefferson,DT,74,310,5.1,4.48,28.5,102,0
2005,Derrick Johnson,OLB,75,242,4.52,3.93,37.5,120,0
2005,Derrick Johnson,CB,71,197,4.43,4.1,0,0,18
2005,Marcus Johnson,OG,79,321,5.45,4.75,27.5,104,21
2005,Brandon Jones,WR,74,208,4.42,4.1,37,114,0
2005,Matt Jones,TE,78,242,4.37,0,39.5,129,0
2005,Keith Joseph,FB,74,250,4.68,4.2,33,113,27
2005,Nick Kaczur,OT,77,319,5.28,0,31.5,0,0
2005,Dave Kashetta,TE,76,247,4.87,4.36,35.5,113,17
2005,Chris Kemoeatu,OG,76,344,5.34,4.57,29,98,26
2005,Adam Kieft,OT,79,337,5.52,4.77,33,110,28
2005,Eric King,CB,69,189,4.43,0,0,0,12
2005,Tyler King,DE,78,271,4.87,4.35,36,118,20
2005,Marcus Lawrence,ILB,74,243,4.62,4.35,34,121,19
2005,Stefan LeFors,QB,73,208,4.56,4.13,31,111,0
2005,Jim Leonhard,FS,68,191,4.63,0,0,0,19
2005,Sam Lightbody,OT,81,321,5.62,4.44,30,108,0
2005,Dustin Long,QB,75,208,4.67,4.14,30.5,108,0
2005,Khari Long,DE,76,257,4.74,4.09,38.5,121,27
2005,Daniel Loper,OT,78,306,5.3,4.69,32,101,14
2005,Chase Lyman,WR,75,217,4.5,0,36.5,115,16
2005,Andre Maddox,SS,73,205,4.46,0,36.5,127,17
2005,Tony Madison,WR,74,214,4.52,4.31,39,121,0
2005,Logan Mankins,OG,76,307,5.06,4.45,31.5,95,21
2005,Tommy Manus,WR,76,222,4.55,4.34,38,120,0
2005,Evan Mathis,OG,77,304,4.92,4.16,35.5,117,35
2005,Jerome Mathis,WR,71,181,4.26,0,35.5,123,0
2005,Leron McCoy,WR,74,211,4.4,4.22,37,120,0
2005,Robert McCune,ILB,73,245,4.5,0,0,0,34
2005,Bryant McFadden,CB,71,193,4.53,4.04,38.5,0,23
2005,Lynn McGruder,DT,74,303,5.01,4.43,35.5,112,28
2005,Chris McKenzie,CB,69,185,4.32,4.32,45,136,6
2005,T.A. McLendon,RB,70,235,4.71,4.27,35,117,27
2005,Pete McMahon,OT,80,329,5.43,4.8,27,92,26
2005,David McMillan,DE,75,262,4.58,4.08,34,120,16
2005,Adrian McPherson,QB,76,218,4.71,4.12,34.5,128,22
2005,Albert Means,DT,76,318,5.4,4.91,27,96,26
2005,Shawne Merriman,DE,77,272,4.68,0,0,0,25
2005,Justin Miller,CB,70,201,4.42,0,41.5,128,15
2005,Lance Mitchell,ILB,74,247,4.85,4.41,33.5,0,15
2005,Ryan Moats,RB,68,210,4.46,4.11,36,117,19
2005,Mike Montgomery,DE,77,276,5.05,4.33,34.5,115,19
2005,Eric Moore,DE,76,262,4.84,4.57,29.5,108,22
2005,Vernand Morency,RB,70,212,4.51,4.2,33.5,0,19
2005,Kirk Morrison,ILB,73,235,4.69,4.35,0,0,25
2005,C.J. Mosley,DT,74,312,5.08,4.65,27.5,100,27
